Indicator,Location,Coverage_Type,Race_Ethnicity,Timeframe,Data_Type,Data,MOE
17,Illinois,Uninsured,White,2017,Number,327351,NA
17,Illinois,Employer,African-American / Black,2018,Percent,0.42168,0.015629
17,Illinois,Employer,African-American / Black,2018,Number,717889,NA
17,Illinois,Individual,African-American / Black,2018,Number,60173,NA
17,Illinois,Individual,African-American / Black,2018,Percent,0.03535,0.004819
17,Illinois,Insured,African-American / Black,2018,Number,1558118,NA
17,Illinois,Insured,African-American / Black,2018,Percent,0.91522,0.007635
17,Illinois,Medicaid/CHIP,African-American / Black,2018,Percent,0.3025,0.013589
17,Illinois,Medicaid/CHIP,African-American / Black,2018,Number,514990,NA
17,Illinois,Medicare,African-American / Black,2018,Number,265066,NA
17,Illinois,Medicare,African-American / Black,2018,Percent,0.1557,0.004794
17,Illinois,Private,African-American / Black,2018,Percent,0.45703,0.014627
17,Illinois,Private,African-American / Black,2018,Number,778062,NA
17,Illinois,Public,African-American / Black,2018,Number,780056,NA
17,Illinois,Public,African-American / Black,2018,Percent,0.4582,0.014558
17,Illinois,Uninsured,African-American / Black,2018,Number,144329,NA
17,Illinois,Uninsured,African-American / Black,2018,Percent,0.08478,0.007635
17,Illinois,Employer,American Indian / Alaska Native,2018,Percent,0.49685,0.149497
17,Illinois,Employer,American Indian / Alaska Native,2018,Number,7424,NA
17,Illinois,Individual,American Indian / Alaska Native,2018,Percent,NA,NA
17,Illinois,Individual,American Indian / Alaska Native,2018,Number,NA,NA
17,Illinois,Insured,American Indian / Alaska Native,2018,Percent,0.95991,0.045983
17,Illinois,Insured,American Indian / Alaska Native,2018,Number,14343,NA
17,Illinois,Medicaid/CHIP,American Indian / Alaska Native,2018,Percent,0.27393,0.145561
17,Illinois,Medicaid/CHIP,American Indian / Alaska Native,2018,Number,4093,NA
17,Illinois,Medicare,American Indian / Alaska Native,2018,Percent,0.16745,0.083432
17,Illinois,Medicare,American Indian / Alaska Native,2018,Number,2502,NA
17,Illinois,Private,American Indian / Alaska Native,2018,Number,7748,NA
17,Illinois,Private,American Indian / Alaska Native,2018,Percent,0.51854,0.146301
17,Illinois,Public,American Indian / Alaska Native,2018,Percent,0.44137,0.146003
17,Illinois,Public,American Indian / Alaska Native,2018,Number,6595,NA
17,Illinois,Uninsured,American Indian / Alaska Native,2018,Number,NA,NA
17,Illinois,Uninsured,American Indian / Alaska Native,2018,Percent,NA,NA
17,Illinois,Employer,Asian,2018,Percent,0.60223,0.020255
17,Illinois,Employer,Asian,2018,Number,429063,NA
17,Illinois,Individual,Asian,2018,Number,79788,NA
17,Illinois,Individual,Asian,2018,Percent,0.11199,0.01203
17,Illinois,Insured,Asian,2018,Number,664460,NA
17,Illinois,Insured,Asian,2018,Percent,0.93263,0.010911
17,Illinois,Medicaid/CHIP,Asian,2018,Number,73222,NA
17,Illinois,Medicaid/CHIP,Asian,2018,Percent,0.10277,0.013749
17,Illinois,Medicare,Asian,2018,Percent,0.11564,0.007087
17,Illinois,Medicare,Asian,2018,Number,82387,NA
17,Illinois,Private,Asian,2018,Number,508851,NA
17,Illinois,Private,Asian,2018,Percent,0.71422,0.018429
17,Illinois,Public,Asian,2018,Percent,0.21841,0.015834
17,Illinois,Public,Asian,2018,Number,155609,NA
17,Illinois,Uninsured,Asian,2018,Number,48001,NA
17,Illinois,Uninsured,Asian,2018,Percent,0.06737,0.010911
17,Illinois,Employer,Hispanic / Latino,2018,Percent,0.48221,0.014202
17,Illinois,Employer,Hispanic / Latino,2018,Number,1058625,NA
17,Illinois,Individual,Hispanic / Latino,2018,Percent,0.0351,0.004613
17,Illinois,Individual,Hispanic / Latino,2018,Number,77065,NA
17,Illinois,Insured,Hispanic / Latino,2018,Percent,0.84692,0.009725
17,Illinois,Insured,Hispanic / Latino,2018,Number,1859275,NA
17,Illinois,Medicaid/CHIP,Hispanic / Latino,2018,Percent,0.25996,0.01097
17,Illinois,Medicaid/CHIP,Hispanic / Latino,2018,Number,570703,NA
17,Illinois,Medicare,Hispanic / Latino,2018,Percent,0.06964,0.003641
17,Illinois,Medicare,Hispanic / Latino,2018,Number,152882,NA
17,Illinois,Private,Hispanic / Latino,2018,Percent,0.51732,0.014486
17,Illinois,Private,Hispanic / Latino,2018,Number,1135690,NA
17,Illinois,Public,Hispanic / Latino,2018,Percent,0.3296,0.011635
17,Illinois,Public,Hispanic / Latino,2018,Number,723585,NA
17,Illinois,Uninsured,Hispanic / Latino,2018,Number,336072,NA
17,Illinois,Uninsured,Hispanic / Latino,2018,Percent,0.15308,0.009725
17,Illinois,Employer,Native Hawaiian and Other Pacific Islander,2018,Number,NA,NA
17,Illinois,Employer,Native Hawaiian and Other Pacific Islander,2018,Percent,NA,NA
17,Illinois,Individual,Native Hawaiian and Other Pacific Islander,2018,Number,NA,NA
17,Illinois,Individual,Native Hawaiian and Other Pacific Islander,2018,Percent,NA,NA
17,Illinois,Insured,Native Hawaiian and Other Pacific Islander,2018,Percent,NA,NA
17,Illinois,Insured,Native Hawaiian and Other Pacific Islander,2018,Number,NA,NA
17,Illinois,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2018,Percent,NA,NA
17,Illinois,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2018,Number,NA,NA
17,Illinois,Medicare,Native Hawaiian and Other Pacific Islander,2018,Percent,NA,NA
17,Illinois,Medicare,Native Hawaiian and Other Pacific Islander,2018,Number,NA,NA
17,Illinois,Private,Native Hawaiian and Other Pacific Islander,2018,Number,NA,NA
17,Illinois,Private,Native Hawaiian and Other Pacific Islander,2018,Percent,NA,NA
17,Illinois,Public,Native Hawaiian and Other Pacific Islander,2018,Percent,NA,NA
17,Illinois,Public,Native Hawaiian and Other Pacific Islander,2018,Number,NA,NA
17,Illinois,Uninsured,Native Hawaiian and Other Pacific Islander,2018,Percent,NA,NA
17,Illinois,Uninsured,Native Hawaiian and Other Pacific Islander,2018,Number,NA,NA
17,Illinois,Employer,Other / Multiple Races,2018,Percent,0.56584,0.033368
17,Illinois,Employer,Other / Multiple Races,2018,Number,156669,NA
17,Illinois,Individual,Other / Multiple Races,2018,Number,16706,NA
17,Illinois,Individual,Other / Multiple Races,2018,Percent,0.06034,0.018199
17,Illinois,Insured,Other / Multiple Races,2018,Percent,0.94184,0.013423
17,Illinois,Insured,Other / Multiple Races,2018,Number,260774,NA
17,Illinois,Medicaid/CHIP,Other / Multiple Races,2018,Number,68766,NA
17,Illinois,Medicaid/CHIP,Other / Multiple Races,2018,Percent,0.24836,0.030173
17,Illinois,Medicare,Other / Multiple Races,2018,Percent,0.0673,0.01215
17,Illinois,Medicare,Other / Multiple Races,2018,Number,18633,NA
17,Illinois,Private,Other / Multiple Races,2018,Percent,0.62618,0.036322
17,Illinois,Private,Other / Multiple Races,2018,Number,173375,NA
17,Illinois,Public,Other / Multiple Races,2018,Number,87399,NA
17,Illinois,Public,Other / Multiple Races,2018,Percent,0.31566,0.031791
17,Illinois,Uninsured,Other / Multiple Races,2018,Percent,0.05816,0.013423
17,Illinois,Uninsured,Other / Multiple Races,2018,Number,16103,NA
17,Illinois,Employer,White,2018,Number,4612240,NA
17,Illinois,Employer,White,2018,Percent,0.60084,0.00458
17,Illinois,Individual,White,2018,Percent,0.06365,0.002749
17,Illinois,Individual,White,2018,Number,488630,NA
17,Illinois,Insured,White,2018,Number,7336146,NA
17,Illinois,Insured,White,2018,Percent,0.95568,0.002305
17,Illinois,Medicaid/CHIP,White,2018,Percent,0.08857,0.003301
17,Illinois,Medicaid/CHIP,White,2018,Number,679889,NA
17,Illinois,Medicare,White,2018,Number,1555387,NA
17,Illinois,Medicare,White,2018,Percent,0.20262,0.001283
17,Illinois,Private,White,2018,Percent,0.66449,0.004
17,Illinois,Private,White,2018,Number,5100870,NA
17,Illinois,Public,White,2018,Percent,0.29119,0.003673
17,Illinois,Public,White,2018,Number,2235276,NA
17,Illinois,Uninsured,White,2018,Number,340220,NA
17,Illinois,Uninsured,White,2018,Percent,0.04432,0.002305
17,Illinois,Employer,African-American / Black,2019,Number,709275,NA
17,Illinois,Employer,African-American / Black,2019,Percent,0.41641,0.016993
17,Illinois,Individual,African-American / Black,2019,Number,54184,NA
17,Illinois,Individual,African-American / Black,2019,Percent,0.03181,0.004141
17,Illinois,Insured,African-American / Black,2019,Number,1553533,NA
17,Illinois,Insured,African-American / Black,2019,Percent,0.91207,0.009007
17,Illinois,Medicaid/CHIP,African-American / Black,2019,Percent,0.29672,0.015922
17,Illinois,Medicaid/CHIP,African-American / Black,2019,Number,505405,NA
17,Illinois,Medicare,African-American / Black,2019,Percent,0.16713,0.005517
17,Illinois,Medicare,African-American / Black,2019,Number,284669,NA
17,Illinois,Private,African-American / Black,2019,Percent,0.44822,0.016958
17,Illinois,Private,African-American / Black,2019,Number,763459,NA
17,Illinois,Public,African-American / Black,2019,Percent,0.46385,0.015675
17,Illinois,Public,African-American / Black,2019,Number,790074,NA
17,Illinois,Uninsured,African-American / Black,2019,Number,149765,NA
17,Illinois,Uninsured,African-American / Black,2019,Percent,0.08793,0.009007
17,Illinois,Employer,American Indian / Alaska Native,2019,Percent,0.58578,0.115837
17,Illinois,Employer,American Indian / Alaska Native,2019,Number,6655,NA
17,Illinois,Individual,American Indian / Alaska Native,2019,Number,NA,NA
17,Illinois,Individual,American Indian / Alaska Native,2019,Percent,NA,NA
17,Illinois,Insured,American Indian / Alaska Native,2019,Number,10724,NA
17,Illinois,Insured,American Indian / Alaska Native,2019,Percent,0.94393,0.065793
17,Illinois,Medicaid/CHIP,American Indian / Alaska Native,2019,Percent,0.24804,0.110787
17,Illinois,Medicaid/CHIP,American Indian / Alaska Native,2019,Number,2818,NA
17,Illinois,Medicare,American Indian / Alaska Native,2019,Number,957,NA
17,Illinois,Medicare,American Indian / Alaska Native,2019,Percent,0.08424,0.059334
17,Illinois,Private,American Indian / Alaska Native,2019,Number,6949,NA
17,Illinois,Private,American Indian / Alaska Native,2019,Percent,0.61165,0.111058
17,Illinois,Public,American Indian / Alaska Native,2019,Number,3775,NA
17,Illinois,Public,American Indian / Alaska Native,2019,Percent,0.33228,0.108595
17,Illinois,Uninsured,American Indian / Alaska Native,2019,Number,NA,NA
17,Illinois,Uninsured,American Indian / Alaska Native,2019,Percent,NA,NA
17,Illinois,Employer,Asian,2019,Number,444283,NA
17,Illinois,Employer,Asian,2019,Percent,0.62819,0.019818
17,Illinois,Individual,Asian,2019,Percent,0.08684,0.010236
17,Illinois,Individual,Asian,2019,Number,61419,NA
17,Illinois,Insured,Asian,2019,Number,663602,NA
17,Illinois,Insured,Asian,2019,Percent,0.93829,0.010774
17,Illinois,Medicaid/CHIP,Asian,2019,Number,67311,NA
17,Illinois,Medicaid/CHIP,Asian,2019,Percent,0.09517,0.013562
17,Illinois,Medicare,Asian,2019,Percent,0.12809,0.005585
17,Illinois,Medicare,Asian,2019,Number,90589,NA
17,Illinois,Private,Asian,2019,Number,505702,NA
17,Illinois,Private,Asian,2019,Percent,0.71503,0.017952
17,Illinois,Public,Asian,2019,Percent,0.22326,0.015379
17,Illinois,Public,Asian,2019,Number,157900,NA
17,Illinois,Uninsured,Asian,2019,Percent,0.06171,0.010774
17,Illinois,Uninsured,Asian,2019,Number,43641,NA
17,Illinois,Employer,Hispanic / Latino,2019,Percent,0.5019,0.014391
17,Illinois,Employer,Hispanic / Latino,2019,Number,1104192,NA
17,Illinois,Individual,Hispanic / Latino,2019,Percent,0.03653,0.005475
17,Illinois,Individual,Hispanic / Latino,2019,Number,80377,NA
17,Illinois,Insured,Hispanic / Latino,2019,Number,1860525,NA
17,Illinois,Insured,Hispanic / Latino,2019,Percent,0.84569,0.010392
17,Illinois,Medicaid/CHIP,Hispanic / Latino,2019,Percent,0.23447,0.012946
17,Illinois,Medicaid/CHIP,Hispanic / Latino,2019,Number,515845,NA
17,Illinois,Medicare,Hispanic / Latino,2019,Percent,0.07278,0.00362
17,Illinois,Medicare,Hispanic / Latino,2019,Number,160111,NA
17,Illinois,Private,Hispanic / Latino,2019,Percent,0.53844,0.01503
17,Illinois,Private,Hispanic / Latino,2019,Number,1184569,NA
17,Illinois,Public,Hispanic / Latino,2019,Number,675956,NA
17,Illinois,Public,Hispanic / Latino,2019,Percent,0.30725,0.012545
17,Illinois,Uninsured,Hispanic / Latino,2019,Number,339492,NA
17,Illinois,Uninsured,Hispanic / Latino,2019,Percent,0.15431,0.010392
17,Illinois,Employer,Native Hawaiian and Other Pacific Islander,2019,Percent,NA,NA
17,Illinois,Employer,Native Hawaiian and Other Pacific Islander,2019,Number,NA,NA
17,Illinois,Individual,Native Hawaiian and Other Pacific Islander,2019,Number,NA,NA
17,Illinois,Individual,Native Hawaiian and Other Pacific Islander,2019,Percent,NA,NA
17,Illinois,Insured,Native Hawaiian and Other Pacific Islander,2019,Percent,NA,NA
17,Illinois,Insured,Native Hawaiian and Other Pacific Islander,2019,Number,NA,NA
17,Illinois,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2019,Percent,NA,NA
17,Illinois,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2019,Number,NA,NA
17,Illinois,Medicare,Native Hawaiian and Other Pacific Islander,2019,Number,NA,NA
17,Illinois,Medicare,Native Hawaiian and Other Pacific Islander,2019,Percent,NA,NA
17,Illinois,Private,Native Hawaiian and Other Pacific Islander,2019,Number,NA,NA
17,Illinois,Private,Native Hawaiian and Other Pacific Islander,2019,Percent,NA,NA
17,Illinois,Public,Native Hawaiian and Other Pacific Islander,2019,Number,NA,NA
17,Illinois,Public,Native Hawaiian and Other Pacific Islander,2019,Percent,NA,NA
17,Illinois,Uninsured,Native Hawaiian and Other Pacific Islander,2019,Number,NA,NA
17,Illinois,Uninsured,Native Hawaiian and Other Pacific Islander,2019,Percent,NA,NA
17,Illinois,Employer,Other / Multiple Races,2019,Percent,0.62332,0.034999
17,Illinois,Employer,Other / Multiple Races,2019,Number,172697,NA
17,Illinois,Individual,Other / Multiple Races,2019,Number,14377,NA
17,Illinois,Individual,Other / Multiple Races,2019,Percent,0.05189,0.012424
17,Illinois,Insured,Other / Multiple Races,2019,Percent,0.9459,0.013263
17,Illinois,Insured,Other / Multiple Races,2019,Number,262071,NA
17,Illinois,Medicaid/CHIP,Other / Multiple Races,2019,Number,61580,NA
17,Illinois,Medicaid/CHIP,Other / Multiple Races,2019,Percent,0.22226,0.031501
17,Illinois,Medicare,Other / Multiple Races,2019,Percent,0.04843,0.011264
17,Illinois,Medicare,Other / Multiple Races,2019,Number,13417,NA
17,Illinois,Private,Other / Multiple Races,2019,Percent,0.67521,0.033518
17,Illinois,Private,Other / Multiple Races,2019,Number,187074,NA
17,Illinois,Public,Other / Multiple Races,2019,Number,74997,NA
17,Illinois,Public,Other / Multiple Races,2019,Percent,0.27069,0.032729
17,Illinois,Uninsured,Other / Multiple Races,2019,Percent,0.0541,0.013263
17,Illinois,Uninsured,Other / Multiple Races,2019,Number,14989,NA
17,Illinois,Employer,White,2019,Percent,0.59571,0.004724
17,Illinois,Employer,White,2019,Number,4534057,NA
17,Illinois,Individual,White,2019,Number,448019,NA
17,Illinois,Individual,White,2019,Percent,0.05886,0.002553
17,Illinois,Insured,White,2019,Number,7247314,NA
17,Illinois,Insured,White,2019,Percent,0.9522,0.002824
17,Illinois,Medicaid/CHIP,White,2019,Number,673477,NA
17,Illinois,Medicaid/CHIP,White,2019,Percent,0.08849,0.003375
17,Illinois,Medicare,White,2019,Number,1591761,NA
17,Illinois,Medicare,White,2019,Percent,0.20914,0.001646
17,Illinois,Private,White,2019,Number,4982076,NA
17,Illinois,Private,White,2019,Percent,0.65458,0.004072
17,Illinois,Public,White,2019,Number,2265238,NA
17,Illinois,Public,White,2019,Percent,0.29762,0.003664
17,Illinois,Uninsured,White,2019,Percent,0.0478,0.002824
17,Illinois,Uninsured,White,2019,Number,363806,NA
17,Illinois,Employer,African-American / Black,2021,Percent,0.40858,0.014342
17,Illinois,Employer,African-American / Black,2021,Number,673098,NA
17,Illinois,Individual,African-American / Black,2021,Number,54849,NA
17,Illinois,Individual,African-American / Black,2021,Percent,0.03329,0.004826
17,Illinois,Insured,African-American / Black,2021,Percent,0.92348,0.006478
17,Illinois,Insured,African-American / Black,2021,Number,1521341,NA
17,Illinois,Medicaid/CHIP,African-American / Black,2021,Percent,0.31987,0.013964
17,Illinois,Medicaid/CHIP,African-American / Black,2021,Number,526956,NA
17,Illinois,Medicare,African-American / Black,2021,Percent,0.16173,0.004402
17,Illinois,Medicare,African-American / Black,2021,Number,266438,NA
17,Illinois,Private,African-American / Black,2021,Percent,0.44187,0.014842
17,Illinois,Private,African-American / Black,2021,Number,727947,NA
17,Illinois,Public,African-American / Black,2021,Number,793394,NA
17,Illinois,Public,African-American / Black,2021,Percent,0.4816,0.014375
17,Illinois,Uninsured,African-American / Black,2021,Number,126067,NA
17,Illinois,Uninsured,African-American / Black,2021,Percent,0.07652,0.006478
17,Illinois,Employer,American Indian / Alaska Native,2021,Number,5539,NA
17,Illinois,Employer,American Indian / Alaska Native,2021,Percent,0.50478,0.113561
17,Illinois,Individual,American Indian / Alaska Native,2021,Number,399,NA
17,Illinois,Individual,American Indian / Alaska Native,2021,Percent,0.03636,0.034096
17,Illinois,Insured,American Indian / Alaska Native,2021,Number,10361,NA
17,Illinois,Insured,American Indian / Alaska Native,2021,Percent,0.94423,0.040929
17,Illinois,Medicaid/CHIP,American Indian / Alaska Native,2021,Percent,0.28625,0.101583
17,Illinois,Medicaid/CHIP,American Indian / Alaska Native,2021,Number,3141,NA
17,Illinois,Medicare,American Indian / Alaska Native,2021,Number,1282,NA
17,Illinois,Medicare,American Indian / Alaska Native,2021,Percent,0.11683,0.052003
17,Illinois,Private,American Indian / Alaska Native,2021,Number,5938,NA
17,Illinois,Private,American Indian / Alaska Native,2021,Percent,0.54115,0.111194
17,Illinois,Public,American Indian / Alaska Native,2021,Percent,0.40308,0.120973
17,Illinois,Public,American Indian / Alaska Native,2021,Number,4423,NA
17,Illinois,Uninsured,American Indian / Alaska Native,2021,Number,612,NA
17,Illinois,Uninsured,American Indian / Alaska Native,2021,Percent,0.05577,0.040929
17,Illinois,Employer,Asian,2021,Percent,0.62154,0.019774
17,Illinois,Employer,Asian,2021,Number,444442,NA
17,Illinois,Individual,Asian,2021,Percent,0.0801,0.008341
17,Illinois,Individual,Asian,2021,Number,57274,NA
17,Illinois,Insured,Asian,2021,Percent,0.93928,0.009058
17,Illinois,Insured,Asian,2021,Number,671645,NA
17,Illinois,Medicaid/CHIP,Asian,2021,Percent,0.10256,0.01504
17,Illinois,Medicaid/CHIP,Asian,2021,Number,73339,NA
17,Illinois,Medicare,Asian,2021,Percent,0.13508,0.005119
17,Illinois,Medicare,Asian,2021,Number,96590,NA
17,Illinois,Private,Asian,2021,Number,501716,NA
17,Illinois,Private,Asian,2021,Percent,0.70164,0.018752
17,Illinois,Public,Asian,2021,Percent,0.23764,0.015863
17,Illinois,Public,Asian,2021,Number,169929,NA
17,Illinois,Uninsured,Asian,2021,Number,43419,NA
17,Illinois,Uninsured,Asian,2021,Percent,0.06072,0.009058
17,Illinois,Employer,Hispanic / Latino,2021,Percent,0.48462,0.014489
17,Illinois,Employer,Hispanic / Latino,2021,Number,1097832,NA
17,Illinois,Individual,Hispanic / Latino,2021,Percent,0.04285,0.005641
17,Illinois,Individual,Hispanic / Latino,2021,Number,97079,NA
17,Illinois,Insured,Hispanic / Latino,2021,Number,1915693,NA
17,Illinois,Insured,Hispanic / Latino,2021,Percent,0.84565,0.008954
17,Illinois,Medicaid/CHIP,Hispanic / Latino,2021,Percent,0.23926,0.010961
17,Illinois,Medicaid/CHIP,Hispanic / Latino,2021,Number,542009,NA
17,Illinois,Medicare,Hispanic / Latino,2021,Percent,0.07892,0.002459
17,Illinois,Medicare,Hispanic / Latino,2021,Number,178773,NA
17,Illinois,Private,Hispanic / Latino,2021,Percent,0.52747,0.014738
17,Illinois,Private,Hispanic / Latino,2021,Number,1194911,NA
17,Illinois,Public,Hispanic / Latino,2021,Percent,0.31818,0.011599
17,Illinois,Public,Hispanic / Latino,2021,Number,720782,NA
17,Illinois,Uninsured,Hispanic / Latino,2021,Number,349656,NA
17,Illinois,Uninsured,Hispanic / Latino,2021,Percent,0.15435,0.008954
17,Illinois,Employer,Native Hawaiian and Other Pacific Islander,2021,Number,NA,NA
17,Illinois,Employer,Native Hawaiian and Other Pacific Islander,2021,Percent,NA,NA
17,Illinois,Individual,Native Hawaiian and Other Pacific Islander,2021,Number,NA,NA
17,Illinois,Individual,Native Hawaiian and Other Pacific Islander,2021,Percent,NA,NA
17,Illinois,Insured,Native Hawaiian and Other Pacific Islander,2021,Number,NA,NA
17,Illinois,Insured,Native Hawaiian and Other Pacific Islander,2021,Percent,NA,NA
17,Illinois,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2021,Percent,NA,NA
17,Illinois,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2021,Number,NA,NA
17,Illinois,Medicare,Native Hawaiian and Other Pacific Islander,2021,Number,NA,NA
17,Illinois,Medicare,Native Hawaiian and Other Pacific Islander,2021,Percent,NA,NA
17,Illinois,Private,Native Hawaiian and Other Pacific Islander,2021,Number,NA,NA
17,Illinois,Private,Native Hawaiian and Other Pacific Islander,2021,Percent,NA,NA
17,Illinois,Public,Native Hawaiian and Other Pacific Islander,2021,Number,NA,NA
17,Illinois,Public,Native Hawaiian and Other Pacific Islander,2021,Percent,NA,NA
17,Illinois,Uninsured,Native Hawaiian and Other Pacific Islander,2021,Percent,NA,NA
17,Illinois,Uninsured,Native Hawaiian and Other Pacific Islander,2021,Number,NA,NA
17,Illinois,Employer,Other / Multiple Races,2021,Percent,0.62061,0.028441
17,Illinois,Employer,Other / Multiple Races,2021,Number,306449,NA
17,Illinois,Individual,Other / Multiple Races,2021,Number,27805,NA
17,Illinois,Individual,Other / Multiple Races,2021,Percent,0.05631,0.011489
17,Illinois,Insured,Other / Multiple Races,2021,Number,469777,NA
17,Illinois,Insured,Other / Multiple Races,2021,Percent,0.95138,0.010849
17,Illinois,Medicaid/CHIP,Other / Multiple Races,2021,Number,87840,NA
17,Illinois,Medicaid/CHIP,Other / Multiple Races,2021,Percent,0.17789,0.020455
17,Illinois,Medicare,Other / Multiple Races,2021,Number,47683,NA
17,Illinois,Medicare,Other / Multiple Races,2021,Percent,0.09657,0.011386
17,Illinois,Private,Other / Multiple Races,2021,Percent,0.67692,0.025817
17,Illinois,Private,Other / Multiple Races,2021,Number,334254,NA
17,Illinois,Public,Other / Multiple Races,2021,Percent,0.27446,0.021468
17,Illinois,Public,Other / Multiple Races,2021,Number,135523,NA
17,Illinois,Uninsured,Other / Multiple Races,2021,Percent,0.04862,0.010849
17,Illinois,Uninsured,Other / Multiple Races,2021,Number,24006,NA
17,Illinois,Employer,White,2021,Percent,0.59065,0.005078
17,Illinois,Employer,White,2021,Number,4360352,NA
17,Illinois,Individual,White,2021,Number,427459,NA
17,Illinois,Individual,White,2021,Percent,0.0579,0.00284
17,Illinois,Insured,White,2021,Number,7067177,NA
17,Illinois,Insured,White,2021,Percent,0.95732,0.002369
17,Illinois,Medicaid/CHIP,White,2021,Number,693061,NA
17,Illinois,Medicaid/CHIP,White,2021,Percent,0.09388,0.003424
17,Illinois,Medicare,White,2021,Number,1586305,NA
17,Illinois,Medicare,White,2021,Percent,0.21488,0.001658
17,Illinois,Private,White,2021,Percent,0.64855,0.004458
17,Illinois,Private,White,2021,Number,4787811,NA
17,Illinois,Public,White,2021,Number,2279366,NA
17,Illinois,Public,White,2021,Percent,0.30876,0.003946
17,Illinois,Uninsured,White,2021,Number,315111,NA
17,Illinois,Uninsured,White,2021,Percent,0.04268,0.002369
17,Illinois,Employer,African-American / Black,2022,Number,659415,NA
17,Illinois,Employer,African-American / Black,2022,Percent,0.40807,0.016485
17,Illinois,Individual,African-American / Black,2022,Number,55914,NA
17,Illinois,Individual,African-American / Black,2022,Percent,0.0346,0.005331
17,Illinois,Insured,African-American / Black,2022,Percent,0.93191,0.007279
17,Illinois,Insured,African-American / Black,2022,Number,1505913,NA
17,Illinois,Medicaid/CHIP,African-American / Black,2022,Number,519876,NA
17,Illinois,Medicaid/CHIP,African-American / Black,2022,Percent,0.32172,0.014079
17,Illinois,Medicare,African-American / Black,2022,Number,270708,NA
17,Illinois,Medicare,African-American / Black,2022,Percent,0.16752,0.00575
17,Illinois,Private,African-American / Black,2022,Percent,0.44267,0.016011
17,Illinois,Private,African-American / Black,2022,Number,715329,NA
17,Illinois,Public,African-American / Black,2022,Percent,0.48924,0.014843
17,Illinois,Public,African-American / Black,2022,Number,790584,NA
17,Illinois,Uninsured,African-American / Black,2022,Percent,0.06809,0.007279
17,Illinois,Uninsured,African-American / Black,2022,Number,110021,NA
17,Illinois,Employer,American Indian / Alaska Native,2022,Number,4242,NA
17,Illinois,Employer,American Indian / Alaska Native,2022,Percent,0.49354,0.091964
17,Illinois,Individual,American Indian / Alaska Native,2022,Percent,NA,NA
17,Illinois,Individual,American Indian / Alaska Native,2022,Number,NA,NA
17,Illinois,Insured,American Indian / Alaska Native,2022,Percent,0.93519,0.052815
17,Illinois,Insured,American Indian / Alaska Native,2022,Number,8038,NA
17,Illinois,Medicaid/CHIP,American Indian / Alaska Native,2022,Percent,0.20861,0.083363
17,Illinois,Medicaid/CHIP,American Indian / Alaska Native,2022,Number,1793,NA
17,Illinois,Medicare,American Indian / Alaska Native,2022,Number,1932,NA
17,Illinois,Medicare,American Indian / Alaska Native,2022,Percent,0.22478,0.083548
17,Illinois,Private,American Indian / Alaska Native,2022,Percent,0.5018,0.09374
17,Illinois,Private,American Indian / Alaska Native,2022,Number,4313,NA
17,Illinois,Public,American Indian / Alaska Native,2022,Percent,0.43339,0.089279
17,Illinois,Public,American Indian / Alaska Native,2022,Number,3725,NA
17,Illinois,Uninsured,American Indian / Alaska Native,2022,Percent,0.06481,0.052815
17,Illinois,Uninsured,American Indian / Alaska Native,2022,Number,557,NA
17,Illinois,Employer,Asian,2022,Percent,0.60549,0.021844
17,Illinois,Employer,Asian,2022,Number,451800,NA
17,Illinois,Individual,Asian,2022,Number,64494,NA
17,Illinois,Individual,Asian,2022,Percent,0.08643,0.011295
17,Illinois,Insured,Asian,2022,Percent,0.92723,0.010991
17,Illinois,Insured,Asian,2022,Number,691873,NA
17,Illinois,Medicaid/CHIP,Asian,2022,Percent,0.09992,0.012461
17,Illinois,Medicaid/CHIP,Asian,2022,Number,74555,NA
17,Illinois,Medicare,Asian,2022,Percent,0.13539,0.006167
17,Illinois,Medicare,Asian,2022,Number,101024,NA
17,Illinois,Private,Asian,2022,Number,516294,NA
17,Illinois,Private,Asian,2022,Percent,0.69192,0.018331
17,Illinois,Public,Asian,2022,Percent,0.23531,0.013641
17,Illinois,Public,Asian,2022,Number,175579,NA
17,Illinois,Uninsured,Asian,2022,Number,54298,NA
17,Illinois,Uninsured,Asian,2022,Percent,0.07277,0.010991
17,Illinois,Employer,Hispanic / Latino,2022,Percent,0.48991,0.014717
17,Illinois,Employer,Hispanic / Latino,2022,Number,1119619,NA
17,Illinois,Individual,Hispanic / Latino,2022,Number,100808,NA
17,Illinois,Individual,Hispanic / Latino,2022,Percent,0.04411,0.00441
17,Illinois,Insured,Hispanic / Latino,2022,Number,1941296,NA
17,Illinois,Insured,Hispanic / Latino,2022,Percent,0.84945,0.009739
17,Illinois,Medicaid/CHIP,Hispanic / Latino,2022,Percent,0.23604,0.010979
17,Illinois,Medicaid/CHIP,Hispanic / Latino,2022,Number,539426,NA
17,Illinois,Medicare,Hispanic / Latino,2022,Percent,0.07939,0.002834
17,Illinois,Medicare,Hispanic / Latino,2022,Number,181443,NA
